[2026-05-04T17:22:48.078357Z] Helper 2+5 (frontend server + instrumentation) started
[2026-05-04T17:47:42.942525Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:02.958251Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:08.014986Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:08.017334Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:09.941358Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:09.950722Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:12.974665Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:16.543129Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:18.442191Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:33.004344Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:38.009015Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:39.939178Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:39.952513Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:43.010948Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:53.023284Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:54.103562Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:56.811236Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:48:56.813599Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:07.356815Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:07.359621Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:09.941480Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:09.951580Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:10.431123Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:10.433241Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:39.938045Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:39.947328Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:49:58.072986Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:01.571376Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:01.740364Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:09.736221Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:09.931049Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:09.943341Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:28.509789Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:40.604764Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:50:40.615158Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:51:10.616899Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:51:10.627111Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:51:50.608492Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:51:50.619055Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:52:50.617763Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:52:50.626964Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
